loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,purpose,dti,delinq_2yrs,open_acc,pub_rec,revol_bal,revol_util,total_acc,loan_status,region
3900.0,36,23.55,133.85,A,A2,3,MORTGAGE,56300.0,debt_consolidation,19.98,1,12,0,35892.33,16.71,19,Fully Paid,Midwest
8600.0,60,6.37,152.46,B,B1,2,MORTGAGE,76300.0,debt_consolidation,24.98,0,24,0,3386.32,27.12,36,Fully Paid,Northeast
19900.0,36,20.78,667.65,A,A2,6,MORTGAGE,50500.0,small_business,5.52,0,21,1,25125.36,79.92,30,Fully Paid,Midwest
31600.0,60,13.77,599.19,B,B4,6,MORTGAGE,97100.0,home_improvement,1.74,1,6,0,26344.76,69.17,12,Charged Off,Midwest
19900.0,36,24.22,686.66,C,C5,8,RENT,70600.0,debt_consolidation,0.54,1,14,0,38913.24,58.36,25,Fully Paid,Northeast
14100.0,36,26.58,495.77,C,C4,9,MORTGAGE,18200.0,major_purchase,12.99,1,13,0,577.93,86.39,26,Charged Off,South
4200.0,60,14.12,79.88,E,E4,6,MORTGAGE,41600.0,credit_card,2.96,2,17,0,43737.6,99.78,20,Charged Off,West
22500.0,36,18.14,738.38,E,E2,5,RENT,40900.0,debt_consolidation,32.15,1,18,1,33194.24,38.48,26,Fully Paid,Northeast
11600.0,36,7.94,347.81,B,B3,2,RENT,68800.0,debt_consolidation,39.89,0,15,0,1559.54,39.12,25,Fully Paid,West
25000.0,36,15.42,801.53,B,B3,3,RENT,14600.0,debt_consolidation,2.45,0,22,0,8001.51,73.61,32,Fully Paid,South
39100.0,36,14.02,1238.38,B,B5,7,MORTGAGE,193800.0,debt_consolidation,17.31,0,11,0,1975.88,64.43,14,Fully Paid,West
5300.0,60,9.58,96.8,C,C4,5,MORTGAGE,70700.0,debt_consolidation,1.03,1,14,0,38296.98,1.34,22,Fully Paid,West
9300.0,60,27.36,197.41,B,B3,8,RENT,58400.0,other,5.36,0,13,0,8545.25,65.54,16,Fully Paid,Midwest
19500.0,60,8.7,353.28,D,D5,7,MORTGAGE,97800.0,credit_card,12.92,0,5,0,2280.0,71.96,6,Fully Paid,Midwest
38800.0,36,20.89,1302.93,C,C4,7,RENT,174900.0,small_business,15.75,0,20,0,6899.39,98.59,34,Fully Paid,Midwest
31100.0,36,27.25,1099.3,C,C1,10,MORTGAGE,83700.0,debt_consolidation,37.59,0,13,0,27977.85,58.68,14,Fully Paid,South
36000.0,36,27.8,1278.0,C,C5,9,MORTGAGE,87100.0,debt_consolidation,15.83,0,2,0,24774.33,68.44,14,Fully Paid,Midwest
14000.0,60,24.83,291.27,B,B3,9,MORTGAGE,57800.0,small_business,19.85,2,11,0,12312.87,78.87,24,Fully Paid,West
39700.0,60,9.4,723.86,F,F4,6,RENT,50500.0,credit_card,9.82,0,22,0,47146.76,9.6,27,Charged Off,West
5000.0,36,25.44,174.22,D,D5,9,MORTGAGE,42700.0,small_business,0.01,0,3,0,42740.44,73.47,8,Fully Paid,West
3100.0,36,11.91,96.37,A,A2,10,RENT,35800.0,debt_consolidation,35.97,0,6,0,15723.05,54.69,12,Fully Paid,Northeast
34400.0,36,28.06,1223.68,E,E5,0,OWN,38400.0,other,3.27,1,22,1,23728.6,10.01,34,Fully Paid,West
37200.0,36,22.73,1268.21,C,C3,4,OWN,27600.0,debt_consolidation,38.57,0,18,0,25841.16,66.99,29,Fully Paid,Midwest
4500.0,36,24.63,155.79,E,E4,6,MORTGAGE,52200.0,debt_consolidation,5.23,0,5,0,37808.79,23.45,11,Fully Paid,South
5400.0,36,7.13,160.7,E,E1,9,MORTGAGE,23300.0,home_improvement,24.2,0,8,1,21397.33,53.79,22,Fully Paid,South
2300.0,36,19.57,76.39,C,C1,8,MORTGAGE,59600.0,major_purchase,39.98,0,16,0,27323.54,28.1,28,Fully Paid,West
5100.0,60,25.53,106.7,A,A5,3,MORTGAGE,53200.0,debt_consolidation,5.54,0,2,0,20628.28,10.45,16,Fully Paid,West
9200.0,60,26.54,194.03,B,B2,7,RENT,58300.0,other,16.96,0,15,0,38141.04,25.09,26,Fully Paid,Northeast
38800.0,60,5.72,683.66,C,C1,0,RENT,41700.0,home_improvement,31.22,0,16,0,27796.7,43.88,18,Fully Paid,West
27000.0,36,28.48,963.6,D,D2,3,OWN,252300.0,debt_consolidation,1.29,1,3,0,41389.03,49.41,12,Fully Paid,West
31400.0,36,6.08,925.25,B,B5,3,RENT,106900.0,debt_consolidation,27.59,2,21,0,2686.79,14.85,27,Fully Paid,West
31300.0,36,20.36,1046.46,A,A4,1,MORTGAGE,29100.0,debt_consolidation,3.21,0,3,0,45215.32,32.1,11,Fully Paid,Northeast
21900.0,36,22.33,744.17,E,E4,10,MORTGAGE,60900.0,debt_consolidation,9.46,0,17,0,40969.52,85.94,25,Fully Paid,South
32100.0,36,7.68,960.15,G,G1,10,OWN,40000.0,credit_card,6.4,0,3,0,40925.23,91.04,13,Fully Paid,West
24200.0,60,6.2,428.34,C,C1,2,MORTGAGE,32600.0,major_purchase,36.29,0,17,0,7015.44,53.52,31,Charged Off,South
13300.0,36,24.62,460.4,A,A1,2,OWN,27700.0,home_improvement,7.22,0,18,0,13173.64,49.04,31,Fully Paid,Northeast
22900.0,60,14.62,437.47,B,B1,8,RENT,67200.0,debt_consolidation,1.62,0,19,0,49013.08,58.14,25,Fully Paid,Northeast
21800.0,60,7.68,391.24,A,A5,6,OWN,38500.0,debt_consolidation,23.51,0,20,0,47513.75,21.46,23,Fully Paid,West
33100.0,60,24.07,684.45,F,F2,1,MORTGAGE,87900.0,other,13.85,0,17,1,11327.23,99.36,30,Charged Off,Northeast
39300.0,60,26.23,826.81,A,A3,8,MORTGAGE,89000.0,debt_consolidation,16.23,0,5,0,21645.13,74.53,12,Charged Off,Northeast
17000.0,36,19.68,565.16,C,C5,7,RENT,107700.0,debt_consolidation,4.76,0,18,0,7797.16,23.87,19,Fully Paid,South
30800.0,60,9.03,559.69,B,B1,5,OWN,35400.0,credit_card,29.93,1,2,0,13131.91,27.21,9,Fully Paid,Midwest
4900.0,36,5.38,143.43,C,C1,5,RENT,68700.0,major_purchase,24.06,1,24,0,9236.42,64.84,35,Fully Paid,South
31300.0,60,22.52,639.15,D,D1,1,RENT,74300.0,other,14.57,0,22,0,4046.85,32.28,33,Charged Off,West
15500.0,36,18.75,511.28,E,E3,2,MORTGAGE,42700.0,other,6.86,0,14,0,28973.94,35.53,24,Fully Paid,Northeast
2500.0,36,21.27,84.22,B,B2,5,RENT,36800.0,other,23.74,0,8,0,12039.28,78.09,10,Fully Paid,West
15200.0,36,25.33,529.17,A,A1,2,MORTGAGE,121100.0,debt_consolidation,31.14,0,10,1,49612.02,26.69,14,Fully Paid,South
24800.0,36,15.86,798.15,A,A4,10,OWN,60700.0,debt_consolidation,12.5,0,15,0,25771.99,70.52,17,Fully Paid,Northeast
5700.0,36,8.11,171.17,F,F1,10,RENT,74500.0,credit_card,1.03,1,2,0,17954.72,93.49,14,Fully Paid,West
37000.0,36,28.5,1320.69,E,E3,6,OWN,35900.0,debt_consolidation,8.57,1,9,0,45658.11,12.41,14,Fully Paid,West
4000.0,60,18.63,79.09,C,C3,4,RENT,29400.0,debt_consolidation,27.3,0,11,0,31037.31,14.43,16,Fully Paid,South
37300.0,36,20.38,1247.27,C,C3,3,MORTGAGE,40800.0,debt_consolidation,39.56,0,5,0,6353.94,94.29,19,Fully Paid,West
28600.0,36,28.34,1019.59,D,D3,7,RENT,50900.0,debt_consolidation,0.54,1,14,0,24891.02,20.35,21,Charged Off,Northeast
13900.0,36,28.29,495.34,A,A5,10,RENT,31800.0,credit_card,12.25,1,19,0,22053.96,2.09,19,Fully Paid,West
16200.0,36,19.3,536.85,F,F1,10,MORTGAGE,53900.0,debt_consolidation,2.48,0,10,0,38256.6,86.85,14,Fully Paid,Northeast
29900.0,36,12.44,933.88,C,C4,1,MORTGAGE,23300.0,debt_consolidation,12.65,0,9,0,34688.88,28.23,13,Fully Paid,West
24500.0,60,29.93,530.55,B,B5,2,MORTGAGE,30900.0,small_business,16.24,0,7,0,18539.57,29.84,20,Fully Paid,South
27200.0,36,22.02,921.93,C,C2,9,RENT,75800.0,home_improvement,36.83,0,22,0,23473.97,22.69,30,Fully Paid,Northeast
16200.0,36,15.21,518.44,A,A5,3,RENT,73300.0,other,3.22,0,20,0,25939.4,91.77,29,Charged Off,West
20000.0,36,19.0,661.11,A,A1,9,MORTGAGE,44500.0,debt_consolidation,31.09,1,17,0,21123.05,77.44,20,Fully Paid,Midwest
39600.0,36,15.4,1269.4,D,D5,5,MORTGAGE,32600.0,debt_consolidation,15.82,0,2,0,5386.07,59.68,7,Fully Paid,Northeast
9300.0,36,27.21,328.63,A,A3,4,RENT,32400.0,debt_consolidation,32.45,0,16,0,45272.29,45.33,27,Fully Paid,Northeast
17300.0,60,17.06,337.52,C,C5,4,OWN,45000.0,home_improvement,20.54,0,7,0,33628.0,14.35,17,Fully Paid,Northeast
12400.0,36,25.59,432.59,B,B3,6,RENT,74800.0,small_business,1.57,0,11,0,23486.01,92.6,21,Charged Off,Midwest
30800.0,36,26.0,1078.0,B,B5,7,RENT,86200.0,debt_consolidation,37.85,0,6,0,28479.35,74.97,15,Fully Paid,South
30800.0,36,25.61,1074.66,B,B2,5,MORTGAGE,42300.0,small_business,3.31,0,9,0,10658.18,27.89,15,Fully Paid,West
12400.0,36,23.05,423.84,B,B1,2,RENT,30400.0,credit_card,23.91,2,2,0,26527.82,94.75,4,Fully Paid,Midwest
4200.0,60,26.37,88.46,D,D1,3,RENT,61900.0,debt_consolidation,35.11,0,14,0,37301.39,93.52,25,Fully Paid,West
1400.0,36,14.68,44.6,B,B5,0,RENT,35900.0,credit_card,3.19,0,17,0,26683.72,65.95,22,Fully Paid,Midwest
17700.0,36,7.87,530.36,C,C3,10,OWN,41800.0,credit_card,22.16,0,18,0,24033.27,98.5,31,Fully Paid,Midwest
17000.0,60,26.06,357.17,C,C2,4,RENT,105100.0,debt_consolidation,32.97,1,8,0,23119.28,18.72,20,Fully Paid,West
39500.0,36,17.45,1288.69,D,D3,9,OWN,81900.0,debt_consolidation,39.45,0,16,0,38081.14,73.14,28,Fully Paid,West
19300.0,60,8.18,347.98,F,F1,7,MORTGAGE,58600.0,major_purchase,28.97,0,15,0,37666.98,15.22,29,Charged Off,West
11000.0,36,7.88,329.63,D,D3,2,RENT,28700.0,credit_card,11.13,1,18,0,37503.51,69.17,20,Fully Paid,South
35800.0,36,8.98,1083.75,B,B2,9,MORTGAGE,60200.0,debt_consolidation,27.98,0,24,0,12308.5,91.99,35,Fully Paid,Northeast
20200.0,60,23.77,416.69,A,A2,3,MORTGAGE,92200.0,other,28.23,1,8,0,30894.75,53.61,13,Fully Paid,Midwest
24400.0,60,22.77,499.26,B,B3,3,RENT,44900.0,debt_consolidation,28.0,0,15,0,38945.37,76.31,15,Fully Paid,Northeast
4700.0,36,10.1,143.74,C,C4,5,RENT,106500.0,debt_consolidation,34.17,0,9,0,28094.71,14.31,17,Fully Paid,West
15900.0,60,26.17,334.35,A,A2,8,RENT,103400.0,debt_consolidation,3.5,0,14,0,38948.87,63.32,19,Fully Paid,West
37800.0,36,12.03,1176.32,C,C2,9,MORTGAGE,124500.0,small_business,4.34,0,2,0,42720.17,6.32,7,Charged Off,Midwest
24000.0,36,24.82,832.13,C,C4,2,MORTGAGE,63100.0,credit_card,25.62,0,5,0,8694.5,3.69,18,Fully Paid,Midwest
14400.0,36,17.22,468.88,B,B1,3,RENT,72700.0,home_improvement,38.16,1,12,0,15317.04,63.41,24,Fully Paid,Midwest
25400.0,36,23.29,869.88,D,D5,5,MORTGAGE,109900.0,other,18.63,0,10,0,30065.48,57.28,13,Fully Paid,Midwest
36500.0,60,14.53,696.72,A,A5,5,MORTGAGE,67800.0,major_purchase,38.42,1,20,0,14483.92,32.93,33,Fully Paid,Midwest
11700.0,36,13.68,369.46,A,A5,6,RENT,42200.0,debt_consolidation,37.52,0,23,0,47069.27,51.29,37,Fully Paid,West
20700.0,36,26.03,724.67,D,D5,0,MORTGAGE,43300.0,major_purchase,36.12,0,5,0,9706.71,68.43,9,Fully Paid,Midwest
38400.0,60,5.88,677.63,C,C1,8,RENT,61000.0,home_improvement,36.39,0,2,0,17847.4,64.47,5,Fully Paid,South
7700.0,36,29.37,276.71,D,D4,1,MORTGAGE,28400.0,debt_consolidation,35.93,0,20,0,49715.32,7.36,25,Fully Paid,Northeast
29100.0,36,21.2,979.7,C,C2,3,RENT,50400.0,debt_consolidation,32.8,0,20,0,9459.09,67.81,26,Fully Paid,Northeast
25000.0,36,15.81,804.24,B,B1,2,MORTGAGE,93700.0,home_improvement,27.8,0,20,0,22440.89,65.95,20,Fully Paid,South
27500.0,36,20.7,922.01,E,E5,2,RENT,18100.0,debt_consolidation,0.98,1,12,0,15689.11,66.96,25,Fully Paid,Midwest
14700.0,60,8.07,264.77,E,E3,10,MORTGAGE,116700.0,debt_consolidation,5.29,0,7,0,40489.96,84.74,9,Fully Paid,West
13200.0,36,17.85,432.12,D,D5,4,RENT,95000.0,home_improvement,5.37,2,8,0,15207.36,57.67,9,Charged Off,West
27700.0,36,29.63,997.43,B,B1,6,MORTGAGE,43100.0,small_business,0.94,0,24,0,8071.45,93.79,34,Fully Paid,South
9400.0,60,10.88,173.71,C,C1,6,RENT,71100.0,debt_consolidation,4.67,0,2,0,46656.76,98.0,13,Fully Paid,South
17400.0,36,23.06,594.79,B,B2,6,RENT,54300.0,debt_consolidation,36.79,0,16,0,15870.12,75.18,20,Fully Paid,South
8300.0,36,15.87,267.14,A,A3,2,RENT,100200.0,credit_card,26.55,0,5,1,37087.38,35.87,12,Fully Paid,Northeast
1300.0,60,21.31,26.28,F,F5,8,RENT,88600.0,home_improvement,12.48,0,14,0,14528.39,14.31,18,Fully Paid,South
38800.0,36,10.12,1186.85,A,A3,5,MORTGAGE,26900.0,other,31.73,0,13,0,8929.08,82.01,21,Fully Paid,West
17800.0,36,16.76,577.31,F,F4,10,MORTGAGE,72700.0,home_improvement,19.53,1,2,0,40120.61,14.66,15,Fully Paid,Midwest
38800.0,36,29.5,1395.72,C,C4,10,MORTGAGE,48900.0,credit_card,5.69,0,9,0,2779.1,14.62,9,Fully Paid,West
6500.0,36,9.88,198.39,B,B2,9,MORTGAGE,56500.0,other,35.38,0,22,0,16598.64,91.9,32,Fully Paid,South
23900.0,36,20.91,802.71,C,C3,10,RENT,37600.0,debt_consolidation,13.55,0,24,0,39004.08,55.99,29,Fully Paid,West
8800.0,36,19.39,291.84,E,E1,7,RENT,129800.0,debt_consolidation,27.95,0,12,0,25606.88,29.33,26,Fully Paid,Northeast
31800.0,60,19.13,631.39,D,D5,0,MORTGAGE,91100.0,credit_card,11.62,1,11,0,34478.69,96.3,13,Fully Paid,West
31600.0,36,20.38,1056.67,E,E1,3,MORTGAGE,37400.0,debt_consolidation,20.0,0,3,0,3340.85,70.73,17,Fully Paid,Northeast
5400.0,36,17.56,176.34,D,D4,6,MORTGAGE,27800.0,debt_consolidation,32.65,0,18,0,37490.5,53.48,19,Fully Paid,Midwest
36600.0,60,5.42,643.06,D,D3,8,RENT,44700.0,debt_consolidation,6.27,2,14,0,8597.02,32.95,17,Fully Paid,South
8600.0,36,27.5,304.58,E,E2,2,RENT,67300.0,home_improvement,39.09,0,23,0,40435.2,67.66,25,Charged Off,Midwest
24900.0,60,25.67,521.53,B,B3,10,RENT,61100.0,small_business,2.81,0,10,0,28208.74,73.09,20,Fully Paid,South
39400.0,36,9.35,1196.77,C,C4,5,RENT,101400.0,debt_consolidation,21.36,1,17,0,36958.09,71.21,25,Fully Paid,Midwest
35400.0,36,15.33,1134.08,B,B1,7,MORTGAGE,80400.0,credit_card,36.64,2,18,0,10641.63,19.53,31,Fully Paid,Midwest
38300.0,60,24.26,793.19,G,G3,10,RENT,88000.0,debt_consolidation,37.83,0,11,0,19771.28,69.72,22,Fully Paid,Midwest
14400.0,36,29.5,518.0,F,F3,2,MORTGAGE,63800.0,home_improvement,9.28,0,18,1,40103.47,58.14,26,Fully Paid,Northeast
5100.0,60,28.78,109.46,A,A5,5,MORTGAGE,27000.0,credit_card,5.76,0,21,0,45540.22,85.01,28,Fully Paid,Northeast
8300.0,36,27.48,293.91,D,D2,8,MORTGAGE,49100.0,other,28.98,1,11,0,11328.61,62.48,25,Fully Paid,West
20500.0,36,8.96,620.47,F,F2,8,MORTGAGE,92000.0,debt_consolidation,1.68,0,23,0,39669.68,14.63,29,Fully Paid,West
31900.0,36,27.86,1132.98,B,B5,5,RENT,52800.0,credit_card,19.41,0,15,0,5427.76,31.85,24,Fully Paid,West
6900.0,36,26.96,243.34,C,C5,4,MORTGAGE,69700.0,debt_consolidation,31.85,0,16,0,21287.43,74.38,18,Fully Paid,South
26700.0,60,14.42,509.17,F,F4,0,RENT,46200.0,credit_card,22.41,0,10,0,46935.98,74.0,23,Fully Paid,Northeast
13600.0,36,14.86,433.92,A,A1,2,MORTGAGE,32400.0,small_business,7.52,0,3,0,47256.82,22.27,13,Fully Paid,Midwest
14300.0,60,16.5,277.66,D,D5,2,RENT,50900.0,other,19.48,0,15,0,14834.11,35.46,17,Fully Paid,West
26800.0,36,21.4,903.76,B,B4,3,OWN,63200.0,debt_consolidation,36.85,0,22,0,9645.67,1.53,34,Fully Paid,Northeast
19200.0,36,11.52,594.77,F,F1,4,RENT,39000.0,major_purchase,24.69,0,8,1,7474.32,33.17,14,Fully Paid,Northeast
32700.0,36,5.57,958.93,G,G3,10,RENT,48200.0,debt_consolidation,28.86,2,5,0,24043.76,2.63,8,Fully Paid,South
7100.0,36,8.53,214.05,F,F5,7,MORTGAGE,33900.0,debt_consolidation,13.45,1,14,0,4603.84,87.29,21,Fully Paid,Midwest
31800.0,36,16.0,1024.67,C,C2,10,MORTGAGE,94800.0,small_business,7.54,0,23,0,17842.65,66.66,23,Fully Paid,Northeast
3500.0,36,12.05,108.94,E,E2,8,OWN,46800.0,debt_consolidation,10.23,0,23,0,850.56,96.91,23,Fully Paid,Northeast
8600.0,36,24.11,296.48,E,E3,6,OWN,112000.0,debt_consolidation,21.33,0,5,0,12969.91,89.19,11,Fully Paid,West
26600.0,60,7.67,477.34,B,B3,9,MORTGAGE,116400.0,debt_consolidation,11.21,0,5,0,45013.85,60.35,13,Fully Paid,South
34300.0,60,27.94,731.39,E,E3,5,RENT,52000.0,debt_consolidation,21.68,0,10,0,22348.92,50.29,11,Fully Paid,South
10900.0,36,27.38,385.68,A,A4,2,MORTGAGE,32700.0,debt_consolidation,28.31,0,12,0,3687.27,88.37,16,Fully Paid,Midwest
13800.0,36,27.72,489.59,C,C3,8,OWN,19100.0,major_purchase,29.38,0,2,0,32341.84,29.84,3,Fully Paid,South
21900.0,36,23.49,751.23,B,B4,9,MORTGAGE,26000.0,debt_consolidation,6.59,1,14,0,47781.68,22.35,25,Fully Paid,Midwest
9300.0,36,7.67,278.15,A,A5,0,MORTGAGE,27300.0,credit_card,30.02,0,22,0,23170.38,41.0,30,Fully Paid,Midwest
32600.0,36,15.95,1049.99,A,A5,8,OWN,107900.0,debt_consolidation,26.91,1,10,0,31214.39,5.32,18,Fully Paid,West
31200.0,36,8.29,938.51,D,D4,2,OWN,57400.0,credit_card,0.48,2,19,0,45970.9,30.2,19,Fully Paid,West
6700.0,60,29.69,144.82,B,B1,8,MORTGAGE,65800.0,major_purchase,2.35,0,8,0,20954.97,8.37,18,Fully Paid,Northeast
19100.0,36,13.33,601.28,D,D1,9,MORTGAGE,17900.0,other,25.85,1,15,0,33229.34,5.27,21,Fully Paid,West
31200.0,36,19.63,1036.79,A,A5,0,MORTGAGE,29800.0,other,15.35,0,18,1,22035.21,55.13,32,Fully Paid,Northeast
14200.0,36,24.48,491.0,B,B5,7,MORTGAGE,84400.0,debt_consolidation,5.84,1,19,0,48106.55,70.82,29,Fully Paid,Northeast
25700.0,60,28.02,548.35,C,C1,5,RENT,62500.0,other,1.78,0,2,0,25190.08,53.67,15,Fully Paid,Northeast
3000.0,36,23.89,103.24,E,E1,8,RENT,50300.0,debt_consolidation,6.38,1,10,0,44282.64,7.06,10,Fully Paid,Northeast
24700.0,60,21.86,501.66,B,B4,3,RENT,71900.0,debt_consolidation,38.3,1,11,0,25359.92,39.5,17,Fully Paid,Midwest
7000.0,60,16.65,136.09,D,D1,4,MORTGAGE,122700.0,major_purchase,29.1,1,17,0,33419.3,11.1,24,Fully Paid,Northeast
33400.0,60,20.14,668.78,E,E2,5,RENT,48500.0,debt_consolidation,21.11,0,12,0,19307.07,65.01,12,Charged Off,Northeast
14900.0,60,7.35,266.59,C,C1,8,MORTGAGE,56100.0,debt_consolidation,37.66,0,22,0,45877.75,82.64,24,Fully Paid,Northeast
12000.0,36,27.1,423.67,B,B1,5,MORTGAGE,59700.0,other,24.76,0,5,0,32347.11,11.67,14,Fully Paid,Midwest
33800.0,36,18.59,1113.43,A,A2,8,MORTGAGE,179200.0,major_purchase,29.03,0,20,1,995.62,6.69,24,Charged Off,South
3000.0,36,6.0,88.33,E,E3,1,RENT,19000.0,debt_consolidation,11.31,0,9,0,782.06,40.6,18,Fully Paid,South
16500.0,36,28.0,586.67,A,A2,3,RENT,76200.0,major_purchase,23.56,1,4,0,33808.88,30.35,10,Fully Paid,Northeast
15400.0,36,17.23,501.48,E,E5,2,MORTGAGE,51200.0,small_business,5.74,0,23,1,5713.44,26.07,27,Fully Paid,South
12100.0,36,26.71,425.89,C,C5,3,OWN,71900.0,other,16.18,0,5,0,35808.22,21.14,19,Fully Paid,West
36600.0,36,26.42,1285.27,F,F5,0,MORTGAGE,39000.0,credit_card,1.33,1,9,0,16100.84,31.69,11,Charged Off,West
30300.0,60,25.39,633.22,E,E3,1,MORTGAGE,52900.0,home_improvement,8.67,0,24,0,26945.98,96.54,31,Fully Paid,West
3500.0,36,6.54,103.58,G,G3,3,OWN,77300.0,major_purchase,2.99,0,13,0,8719.98,85.77,18,Charged Off,West
28900.0,36,11.18,892.53,B,B5,9,RENT,256900.0,home_improvement,15.51,0,6,0,12311.09,60.14,19,Charged Off,Midwest
21600.0,60,26.89,456.8,D,D1,3,OWN,81100.0,credit_card,33.72,0,4,1,21845.89,80.05,4,Charged Off,Northeast
36100.0,36,27.47,1278.24,C,C4,4,MORTGAGE,35500.0,credit_card,15.12,0,6,0,33273.88,1.47,12,Fully Paid,Midwest
13200.0,60,16.45,256.19,C,C4,8,RENT,43800.0,credit_card,33.27,0,5,0,7786.58,11.15,13,Charged Off,Midwest
23400.0,60,16.0,452.4,D,D3,0,MORTGAGE,43200.0,other,26.26,1,12,1,14064.16,29.25,12,Fully Paid,Northeast
20500.0,36,9.38,622.86,E,E3,7,MORTGAGE,22100.0,debt_consolidation,20.38,0,22,0,10348.12,64.39,28,Fully Paid,Midwest
20100.0,36,29.21,721.42,G,G4,2,RENT,45900.0,debt_consolidation,9.48,0,17,0,43133.72,88.34,18,Fully Paid,Northeast
18800.0,36,10.33,576.17,D,D1,8,MORTGAGE,78200.0,major_purchase,36.89,0,22,0,32400.32,23.11,22,Charged Off,Midwest
9000.0,60,9.77,164.65,C,C1,10,MORTGAGE,28600.0,debt_consolidation,2.17,0,19,0,23424.79,13.92,31,Fully Paid,South
30500.0,36,21.52,1029.54,C,C3,7,MORTGAGE,91500.0,credit_card,27.56,0,7,0,47347.15,84.79,7,Fully Paid,South
18600.0,36,11.07,573.86,D,D1,7,RENT,69100.0,debt_consolidation,24.85,0,17,0,36791.31,40.91,19,Fully Paid,West
38400.0,60,28.47,822.21,B,B4,8,RENT,37500.0,credit_card,17.64,0,2,0,46611.31,69.95,2,Charged Off,South
11200.0,36,5.27,327.51,A,A3,3,RENT,50500.0,other,9.61,0,20,0,29879.65,54.8,29,Fully Paid,West
27600.0,60,5.14,483.64,B,B2,4,RENT,120500.0,home_improvement,17.23,0,21,0,6902.85,17.59,22,Fully Paid,West
37700.0,60,17.62,739.05,B,B3,6,RENT,78200.0,debt_consolidation,34.91,0,17,0,33771.36,70.06,23,Fully Paid,West
26900.0,60,17.2,525.45,B,B5,1,MORTGAGE,54400.0,other,33.47,0,11,0,10074.56,42.08,18,Fully Paid,Midwest
35000.0,60,9.08,636.3,B,B1,6,OWN,48100.0,debt_consolidation,37.66,0,15,1,17298.43,28.77,17,Fully Paid,Northeast
33300.0,36,17.36,1085.58,A,A1,2,MORTGAGE,56300.0,debt_consolidation,12.31,0,19,0,25480.9,90.27,25,Fully Paid,South
15000.0,60,15.29,288.23,A,A4,5,MORTGAGE,41900.0,credit_card,15.48,0,14,0,7868.3,0.6,25,Fully Paid,Northeast
24400.0,36,27.26,862.54,G,G3,5,RENT,18900.0,other,0.75,0,14,1,1039.07,40.49,20,Fully Paid,South
7100.0,36,5.23,207.54,C,C4,5,OWN,150400.0,debt_consolidation,37.72,1,16,0,16354.3,30.05,25,Fully Paid,South
21900.0,36,29.41,787.24,B,B3,9,MORTGAGE,58600.0,home_improvement,13.18,0,5,0,41215.79,5.45,8,Fully Paid,Midwest
10000.0,60,20.61,201.02,D,D3,1,MORTGAGE,66100.0,debt_consolidation,16.17,0,19,0,769.0,8.04,29,Fully Paid,South
30000.0,60,8.8,544.0,B,B2,8,RENT,52600.0,debt_consolidation,36.31,0,16,0,5471.7,17.23,16,Charged Off,Northeast
21600.0,60,6.17,382.21,F,F1,7,MORTGAGE,37500.0,other,21.06,0,7,0,40342.74,50.5,20,Fully Paid,Northeast
17000.0,36,18.45,559.35,E,E5,6,RENT,49400.0,credit_card,22.65,0,11,0,15292.59,28.26,14,Charged Off,South
11500.0,60,10.87,212.5,A,A5,10,MORTGAGE,24400.0,major_purchase,7.05,0,16,0,46910.68,83.79,26,Fully Paid,Northeast
39900.0,60,12.53,748.32,C,C1,8,OWN,169200.0,debt_consolidation,19.95,1,2,1,19012.21,24.0,13,Fully Paid,West
3800.0,36,11.13,117.3,E,E4,3,RENT,29200.0,major_purchase,36.73,0,6,0,39835.2,72.02,17,Fully Paid,Northeast
2700.0,36,21.25,90.94,F,F5,1,RENT,32300.0,major_purchase,22.35,0,10,0,12939.49,21.04,24,Charged Off,West
9500.0,36,18.84,313.61,C,C2,3,MORTGAGE,43500.0,debt_consolidation,10.2,0,24,1,3091.56,4.26,24,Fully Paid,West
38900.0,36,6.95,1155.65,C,C2,9,MORTGAGE,103200.0,credit_card,1.25,1,15,0,44077.72,26.46,28,Fully Paid,Northeast
39200.0,36,18.16,1286.63,A,A2,10,OWN,54600.0,other,13.45,0,12,0,46364.82,83.76,21,Fully Paid,West
26500.0,36,24.78,918.52,G,G5,2,RENT,29200.0,small_business,22.9,0,7,0,35404.98,8.23,10,Charged Off,Northeast
35300.0,36,7.03,1049.49,B,B2,1,RENT,101400.0,debt_consolidation,1.7,0,17,0,38503.39,34.45,21,Fully Paid,Northeast
9300.0,36,27.24,328.7,F,F2,1,RENT,78100.0,home_improvement,24.39,1,24,0,356.38,0.8,32,Charged Off,South
38900.0,36,19.46,1290.83,D,D4,7,OWN,70900.0,major_purchase,20.94,0,10,0,37691.18,63.02,16,Fully Paid,Northeast
6600.0,36,28.77,236.08,C,C1,4,RENT,77500.0,debt_consolidation,31.34,0,4,0,23609.82,94.28,16,Fully Paid,Northeast
4900.0,60,8.7,88.77,C,C5,5,RENT,179400.0,credit_card,1.16,0,9,0,22639.52,38.44,17,Fully Paid,South
5400.0,36,29.84,194.76,B,B1,7,OWN,161500.0,other,31.23,0,18,0,27003.5,57.69,26,Fully Paid,Midwest
23400.0,36,21.11,787.22,A,A2,6,MORTGAGE,38400.0,other,20.84,1,23,0,13560.51,45.23,36,Fully Paid,Northeast
